collection,band_id,band_name,list_id,list_name,item_id,item_name,list_cost,override,tp_entry,tp_price,tp_availability,status,verified_note,source_url,source_section
mordheim,averlanders,Averlander Mercenaries,mountainguard-equipment-list,Mountainguard Equipment List,hammer,Hammer,3,,campaign.trading-post.hammer,3 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/averlander,Mountainguard Equipment List
mordheim,averlanders,Averlander Mercenaries,mountainguard-equipment-list,Mountainguard Equipment List,heavy_armour,Heavy Armour,50,,campaign.trading-post.heavy-armour,50 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/averlander,Mountainguard Equipment List
mordheim,averlanders,Averlander Mercenaries,mountainguard-equipment-list,Mountainguard Equipment List,helmet,Helmet,10,,campaign.trading-post.helmet,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/averlander,Mountainguard Equipment List
mordheim,averlanders,Averlander Mercenaries,mountainguard-equipment-list,Mountainguard Equipment List,light_armour,Light Armour,20,,campaign.trading-post.light-armour,20 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/averlander,Mountainguard Equipment List
mordheim,averlanders,Averlander Mercenaries,mountainguard-equipment-list,Mountainguard Equipment List,mace,Mace,3,,campaign.trading-post.mace,3 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/averlander,Mountainguard Equipment List
mordheim,averlanders,Averlander Mercenaries,mountainguard-equipment-list,Mountainguard Equipment List,morning_star,Morning Star,15,,campaign.trading-post.morning-star,15 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/averlander,Mountainguard Equipment List
mordheim,averlanders,Averlander Mercenaries,mountainguard-equipment-list,Mountainguard Equipment List,pistol,Pistol,15,,campaign.trading-post.pistol,15 gc,rare,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/averlander,Mountainguard Equipment List
mordheim,averlanders,Averlander Mercenaries,mountainguard-equipment-list,Mountainguard Equipment List,shield,Shield,5,,campaign.trading-post.shield,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/averlander,Mountainguard Equipment List
mordheim,averlanders,Averlander Mercenaries,mountainguard-equipment-list,Mountainguard Equipment List,spear,Spear,10,,campaign.trading-post.spear,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/averlander,Mountainguard Equipment List
mordheim,averlanders,Averlander Mercenaries,mountainguard-equipment-list,Mountainguard Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/averlander,Mountainguard Equipment List
mordheim,averlanders,Averlander Mercenaries,scout-equipment-list,Scout Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/averlander,Scout Equipment List
mordheim,averlanders,Averlander Mercenaries,scout-equipment-list,Scout Equipment List,bow,Bow,10,,campaign.trading-post.bow,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/averlander,Scout Equipment List
mordheim,averlanders,Averlander Mercenaries,scout-equipment-list,Scout Equipment List,buckler,Buckler,5,,campaign.trading-post.buckler,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/averlander,Scout Equipment List
mordheim,averlanders,Averlander Mercenaries,scout-equipment-list,Scout Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/averlander,Scout Equipment List
mordheim,averlanders,Averlander Mercenaries,scout-equipment-list,Scout Equipment List,hammer,Hammer,3,,campaign.trading-post.hammer,3 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/averlander,Scout Equipment List
mordheim,averlanders,Averlander Mercenaries,scout-equipment-list,Scout Equipment List,helmet,Helmet,10,,campaign.trading-post.helmet,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/averlander,Scout Equipment List
mordheim,averlanders,Averlander Mercenaries,scout-equipment-list,Scout Equipment List,hunting_arrows,Hunting Arrows,35,,campaign.trading-post.hunting-arrows,25 gc + dice,rare,differs-special,,https://mordheimer.net/docs/warbands/grade-1a-warbands/averlander,Scout Equipment List
mordheim,averlanders,Averlander Mercenaries,scout-equipment-list,Scout Equipment List,light_armour,Light Armour,20,,campaign.trading-post.light-armour,20 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/averlander,Scout Equipment List
mordheim,averlanders,Averlander Mercenaries,scout-equipment-list,Scout Equipment List,long_bow,Long Bow,15,,campaign.trading-post.long-bow,15 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/averlander,Scout Equipment List
mordheim,averlanders,Averlander Mercenaries,scout-equipment-list,Scout Equipment List,mace,Mace,3,,campaign.trading-post.mace,3 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/averlander,Scout Equipment List
mordheim,averlanders,Averlander Mercenaries,scout-equipment-list,Scout Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/averlander,Scout Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,monk-equipment-list,Monk Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Monk Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,monk-equipment-list,Monk Equipment List,chain_sticks,Chain Sticks,20,,campaign.trading-post.chain-sticks,20 gc,rare,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Monk Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,monk-equipment-list,Monk Equipment List,dragon_sword,Dragon Sword,20,,campaign.trading-post.dragon-sword,20 gc,rare,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Monk Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,monk-equipment-list,Monk Equipment List,fish_hook_shot,Fish Hook Shot,10,,campaign.trading-post.fish-hook-shot,10 gc,rare,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Monk Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,monk-equipment-list,Monk Equipment List,quarter_staff,Quarter Staff,15,,campaign.trading-post.quarter-staff,15 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Monk Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,monk-equipment-list,Monk Equipment List,spear,Spear,10,,campaign.trading-post.spear,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Monk Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,monk-equipment-list,Monk Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Monk Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,monk-equipment-list,Monk Equipment List,throwing_stars,Throwing Stars,15,,campaign.trading-post.throwing-stars,15 gc,rare,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Monk Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,soldier-equipment-list,Soldier Equipment List,bow,Bow,10,,campaign.trading-post.bow,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Soldier Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,soldier-equipment-list,Soldier Equipment List,cathayan_longsword,Cathayan Longsword,75,,campaign.trading-post.cathayan-longsword,75 gc + dice,rare,consistent-special,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Soldier Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,soldier-equipment-list,Soldier Equipment List,cathayan_silk_cloak,Cathayan Silk Cloak,40,,campaign.trading-post.cathayan-silk-clothes,50 gc + dice,rare,differs-special,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Soldier Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,soldier-equipment-list,Soldier Equipment List,crossbow,Crossbow,25,,campaign.trading-post.crossbow,25 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Soldier Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,soldier-equipment-list,Soldier Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Soldier Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,soldier-equipment-list,Soldier Equipment List,dragon_sword,Dragon Sword,20,,campaign.trading-post.dragon-sword,20 gc,rare,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Soldier Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,soldier-equipment-list,Soldier Equipment List,duelling_pistol,Duelling Pistol,30,,campaign.trading-post.duelling-pistol,30 gc,rare,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Soldier Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,soldier-equipment-list,Soldier Equipment List,handgun,Handgun,35,,campaign.trading-post.handgun,35 gc,rare,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Soldier Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,soldier-equipment-list,Soldier Equipment List,heavy_armour,Heavy Armour,50,,campaign.trading-post.heavy-armour,50 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Soldier Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,soldier-equipment-list,Soldier Equipment List,helmet,Helmet,10,,campaign.trading-post.helmet,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Soldier Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,soldier-equipment-list,Soldier Equipment List,horse,Horse,30,,campaign.trading-post.riding-draft-horse,40 gc,rare,differs,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Soldier Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,soldier-equipment-list,Soldier Equipment List,light_armour,Light Armour,20,,campaign.trading-post.light-armour,20 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Soldier Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,soldier-equipment-list,Soldier Equipment List,shield,Shield,5,,campaign.trading-post.shield,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Soldier Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,soldier-equipment-list,Soldier Equipment List,spear,Spear,10,,campaign.trading-post.spear,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Soldier Equipment List
mordheim,battle-monks-of-cathay,Battle Monks of Cathay,soldier-equipment-list,Soldier Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/battle-monks-of-cathay,Soldier Equipment List
mordheim,beastmen-raiders,Beastmen Raiders,beastmen-equipment-list,Beastmen Equipment List,battle_axe,Battle Axe,5,,campaign.trading-post.battle-axe,(not sold),not_sold,no-market,,https://mordheimer.net/docs/warbands/grade-1a-warbands/beastmen-raiders,Beastmen Equipment List
mordheim,beastmen-raiders,Beastmen Raiders,beastmen-equipment-list,Beastmen Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/beastmen-raiders,Beastmen Equipment List
mordheim,beastmen-raiders,Beastmen Raiders,beastmen-equipment-list,Beastmen Equipment List,great_weapon,Great Weapon,15,,campaign.trading-post.great-weapon,(not sold),not_sold,no-market,,https://mordheimer.net/docs/warbands/grade-1a-warbands/beastmen-raiders,Beastmen Equipment List
mordheim,beastmen-raiders,Beastmen Raiders,beastmen-equipment-list,Beastmen Equipment List,halberd,Halberd,10,,campaign.trading-post.halberd,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/beastmen-raiders,Beastmen Equipment List
mordheim,beastmen-raiders,Beastmen Raiders,beastmen-equipment-list,Beastmen Equipment List,hammer,Hammer,3,,campaign.trading-post.hammer,3 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/beastmen-raiders,Beastmen Equipment List
mordheim,beastmen-raiders,Beastmen Raiders,beastmen-equipment-list,Beastmen Equipment List,heavy_armour,Heavy Armour,50,,campaign.trading-post.heavy-armour,50 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/beastmen-raiders,Beastmen Equipment List
mordheim,beastmen-raiders,Beastmen Raiders,beastmen-equipment-list,Beastmen Equipment List,helmet,Helmet,10,,campaign.trading-post.helmet,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/beastmen-raiders,Beastmen Equipment List
mordheim,beastmen-raiders,Beastmen Raiders,beastmen-equipment-list,Beastmen Equipment List,light_armour,Light Armour,20,,campaign.trading-post.light-armour,20 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/beastmen-raiders,Beastmen Equipment List
mordheim,beastmen-raiders,Beastmen Raiders,beastmen-equipment-list,Beastmen Equipment List,mace,Mace,3,,campaign.trading-post.mace,3 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/beastmen-raiders,Beastmen Equipment List
mordheim,beastmen-raiders,Beastmen Raiders,beastmen-equipment-list,Beastmen Equipment List,shield,Shield,5,,campaign.trading-post.shield,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/beastmen-raiders,Beastmen Equipment List
mordheim,beastmen-raiders,Beastmen Raiders,beastmen-equipment-list,Beastmen Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/beastmen-raiders,Beastmen Equipment List
mordheim,beastmen-raiders,Beastmen Raiders,ungor-equipment-list,Ungor Equipment List,battle_axe,Battle Axe,5,,campaign.trading-post.battle-axe,(not sold),not_sold,no-market,,https://mordheimer.net/docs/warbands/grade-1a-warbands/beastmen-raiders,Ungor Equipment List
mordheim,beastmen-raiders,Beastmen Raiders,ungor-equipment-list,Ungor Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/beastmen-raiders,Ungor Equipment List
mordheim,beastmen-raiders,Beastmen Raiders,ungor-equipment-list,Ungor Equipment List,hammer,Hammer,3,,campaign.trading-post.hammer,3 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/beastmen-raiders,Ungor Equipment List
mordheim,beastmen-raiders,Beastmen Raiders,ungor-equipment-list,Ungor Equipment List,mace,Mace,3,,campaign.trading-post.mace,3 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/beastmen-raiders,Ungor Equipment List
mordheim,beastmen-raiders,Beastmen Raiders,ungor-equipment-list,Ungor Equipment List,shield,Shield,5,,campaign.trading-post.shield,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/beastmen-raiders,Ungor Equipment List
mordheim,beastmen-raiders,Beastmen Raiders,ungor-equipment-list,Ungor Equipment List,spear,Spear,10,,campaign.trading-post.spear,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/beastmen-raiders,Ungor Equipment List
mordheim,black-dwarfs,Black Dwarfs,chaos-dwarf-equipment-list,Chaos Dwarf Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/black-dwarfs,Chaos Dwarf Equipment List
